603	9	reg	1	7	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
603	13	post	3	1	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
603	13	pre	65	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
603	13	reg	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
603	13	reg	65	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
617	9	reg	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
619	9	post	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
619	9	reg	4	9	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
631	9	reg	5	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
639	9	post	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
639	9	pre	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
639	9	reg	6	8	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
639	13	reg	9	7	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
639	14	reg	7	1	0	2	0	2	1	1	0	NULL	NULL	NULL	NULL
667	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
667	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	2	NULL
667	9	reg	1	17	0	0	0	0	0	0	0	NULL	NULL	6	NULL
691	9	pre	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
691	9	reg	9	14	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
691	13	post	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
691	13	reg	9	15	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
691	14	pre	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
695	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
695	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
695	9	reg	1	18	1	6	0	0	0	0	0	NULL	NULL	2	NULL
695	13	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
695	13	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
695	13	reg	1	12	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
735	9	post	6	1	0	0	0	0	0	0	0	1	1	NULL	NULL
735	9	reg	6	1	0	0	0	0	0	0	0	1	1	NULL	NULL
741	9	reg	9	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
755	9	reg	7	7	0	0	0	0	0	0	0	NULL	NULL	2	NULL
755	13	reg	4	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
755	14	reg	5	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
767	9	post	4	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
767	9	reg	4	10	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
767	13	reg	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
771	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
771	9	reg	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
773	9	pre	2	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
773	9	reg	2	7	3	18	0	0	0	0	0	1	1	NULL	NULL
773	13	post	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
773	13	pre	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
773	13	reg	2	12	0	0	0	0	0	0	0	1	NULL	NULL	NULL
773	14	reg	9	4	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
787	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
787	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
787	9	reg	1	11	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
787	13	reg	5	3	0	0	0	0	0	0	0	1	NULL	NULL	NULL
805	9	reg	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
805	13	reg	9	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
805	14	reg	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
851	9	reg	3	14	0	0	0	0	0	0	0	NULL	NULL	8	NULL
851	13	post	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
851	13	pre	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
851	13	reg	3	15	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
851	14	pre	3	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
851	14	reg	3	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
873	9	reg	9	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
873	13	pre	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
875	13	reg	3	1	0	0	0	0	0	0	0	1	1	NULL	NULL
881	9	reg	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
881	13	pre	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
881	13	reg	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
923	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
923	9	reg	1	5	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
923	13	reg	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	9	reg	1	17	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	13	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	13	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	13	reg	1	17	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	14	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
931	14	reg	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
991	9	reg	7	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1057	9	post	6	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1057	9	pre	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1057	9	reg	6	16	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1057	13	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1057	13	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1057	13	reg	1	12	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1133	9	reg	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1167	9	reg	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1193	9	reg	5	6	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1193	13	pre	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1193	13	reg	5	14	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1193	14	pre	5	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1193	14	reg	5	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1197	9	post	4	3	0	0	0	0	0	0	0	NULL	NULL	35	NULL
1197	9	reg	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1197	13	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1197	13	reg	4	17	1	6	0	0	0	0	0	NULL	NULL	60	NULL
1215	9	reg	3	10	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1215	13	post	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1215	13	pre	3	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1215	13	reg	3	12	0	0	0	0	0	0	0	NULL	NULL	1	NULL
1215	14	pre	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1215	14	reg	3	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1223	9	pre	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1223	9	reg	5	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1223	9	reg	7	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1223	13	pre	7	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1223	13	reg	7	10	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1239	9	pre	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1239	9	reg	3	12	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1239	13	post	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1239	13	reg	3	12	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1239	14	reg	3	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1241	9	reg	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1247	9	reg	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1247	14	reg	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1249	9	pre	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1249	9	reg	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1249	13	pre	65	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1249	13	reg	65	13	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1249	14	reg	65	4	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
1253	9	pre	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1253	9	reg	9	12	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1253	13	post	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1253	13	pre	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1253	13	reg	9	10	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1255	9	post	2	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1255	9	pre	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1255	9	reg	2	17	14	84	0	0	0	0	0	3	2	NULL	NULL
1255	13	post	2	2	2	12	0	0	0	0	0	NULL	NULL	NULL	NULL
1255	13	pre	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1255	13	reg	2	9	6	38	1	0	0	0	0	2	1	NULL	NULL
1255	14	pre	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1255	14	reg	2	5	3	20	1	0	0	0	0	1	1	NULL	NULL
1265	9	post	6	3	0	30	0	0	0	0	0	NULL	NULL	NULL	NULL
1265	9	pre	6	1	0	15	0	0	0	0	0	NULL	NULL	NULL	NULL
1265	9	reg	6	13	0	122	0	3	0	2	1	1	1	NULL	NULL
1347	9	pre	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1347	9	reg	1	6	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1347	13	reg	1	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1353	9	reg	6	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1389	9	reg	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1389	13	reg	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1389	14	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1391	9	post	7	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1391	9	pre	7	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1391	9	reg	7	14	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1391	13	pre	65	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1391	13	reg	65	11	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1401	9	reg	5	13	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
1501	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1501	9	pre	1	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1501	9	reg	1	15	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1501	13	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1501	13	reg	1	15	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1543	9	post	4	3	0	0	0	0	0	0	0	4	1	NULL	NULL
1543	9	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1543	9	reg	4	16	1	6	0	0	0	0	0	9	6	NULL	NULL
1543	13	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1543	13	reg	4	10	1	6	0	0	0	0	0	1	NULL	NULL	NULL
1543	14	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1543	14	reg	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1551	9	pre	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1551	9	reg	6	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1551	13	reg	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1567	9	post	9	1	0	0	0	0	0	0	0	NULL	NULL	4	NULL
1567	9	pre	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1567	9	reg	9	18	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1567	13	post	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1567	13	pre	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1567	13	reg	9	18	2	12	0	0	0	0	0	NULL	NULL	55	1
1567	14	pre	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1567	14	reg	9	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1593	13	reg	65	5	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1595	9	reg	3	9	5	30	0	0	0	0	0	NULL	NULL	NULL	NULL
1595	13	post	3	2	1	6	0	0	0	0	0	1	1	NULL	NULL
1595	13	pre	3	2	1	6	0	0	0	0	0	1	1	NULL	NULL
1595	13	reg	3	17	6	36	0	0	0	0	0	4	2	NULL	NULL
1595	14	pre	3	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1595	14	reg	3	4	3	18	0	0	0	0	0	NULL	NULL	NULL	NULL
1611	9	pre	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1703	9	post	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1703	9	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1703	9	reg	4	12	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1703	13	post	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1703	13	pre	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1703	13	reg	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1715	9	post	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1715	9	reg	9	17	0	0	0	0	0	0	0	NULL	NULL	9	NULL
1715	13	post	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1715	13	reg	9	17	0	0	0	0	0	0	0	NULL	NULL	3	NULL
1715	14	pre	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1715	14	reg	9	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1739	9	pre	3	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1739	9	reg	3	5	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1739	13	post	3	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1739	13	pre	3	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1739	13	reg	3	9	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1739	14	reg	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1745	9	pre	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1745	9	reg	5	7	2	12	0	0	0	0	0	1	NULL	NULL	NULL
1747	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1747	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1747	9	reg	1	13	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1771	9	reg	1	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1771	14	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1799	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1799	9	reg	1	11	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1799	13	reg	1	13	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1799	14	pre	1	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1799	14	reg	1	3	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
1849	9	pre	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1849	9	reg	9	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1849	13	reg	9	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1849	14	reg	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1887	9	post	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1887	9	reg	4	17	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1887	13	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1887	13	reg	7	7	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1891	9	reg	3	15	11	66	0	0	0	0	0	1	1	NULL	NULL
1891	13	post	3	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1891	13	pre	3	1	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
1891	13	reg	3	13	2	12	0	0	0	0	0	2	1	NULL	NULL
1891	14	pre	9	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1891	14	reg	9	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1895	9	pre	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1895	9	reg	5	18	0	12	0	12	11	0	1	2	1	NULL	NULL
1895	13	pre	5	1	0	1	0	1	1	0	0	NULL	NULL	NULL	NULL
1895	13	reg	5	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1899	9	pre	5	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1899	9	reg	5	11	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1899	13	reg	5	13	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1899	14	reg	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1927	9	pre	2	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1927	9	reg	2	12	2	12	0	0	0	0	0	NULL	NULL	NULL	NULL
1927	13	post	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1927	13	pre	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1927	13	reg	2	15	4	24	0	0	0	0	0	3	2	NULL	NULL
1927	14	reg	2	4	0	0	0	0	0	0	0	1	1	NULL	NULL
1969	9	pre	2	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1969	13	post	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1969	13	pre	2	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1969	13	reg	2	9	0	0	0	0	0	0	0	NULL	NULL	10	NULL
1983	9	post	2	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1983	9	reg	2	10	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1983	13	reg	2	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1999	9	post	4	2	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
1999	9	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1999	9	reg	4	17	7	42	0	0	0	0	0	1	1	NULL	NULL
1999	13	post	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
1999	13	reg	4	13	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
1999	14	pre	4	2	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
1999	14	reg	4	5	2	14	1	0	0	0	0	1	NULL	NULL	NULL
2011	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2011	9	reg	1	13	2	12	0	0	0	0	0	1	NULL	NULL	NULL
2011	13	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2011	13	reg	1	13	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2011	14	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2011	14	reg	1	3	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2013	9	post	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2013	9	pre	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2013	9	pre	6	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2013	9	reg	4	4	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2015	9	post	4	3	1	6	0	0	0	0	0	NULL	NULL	NULL	NULL
2015	9	pre	4	1	0	0	0	0	0	0	0	1	NULL	NULL	NULL
2015	9	reg	4	14	4	24	0	0	0	0	0	2	NULL	NULL	NULL
2015	13	post	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2015	13	pre	4	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2015	13	reg	4	17	3	18	0	0	0	0	0	NULL	NULL	NULL	NULL
2015	14	pre	4	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2015	14	reg	4	5	2	14	1	0	0	0	0	NULL	NULL	NULL	NULL
2039	9	pre	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2039	9	reg	5	9	0	0	0	0	0	0	0	1	1	NULL	NULL
2039	13	reg	5	10	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2039	14	reg	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2041	9	post	7	1	0	0	0	0	0	0	0	1	1	NULL	NULL
2041	9	reg	7	17	3	18	0	0	0	0	0	2	1	NULL	NULL
2041	13	reg	7	4	1	6	0	0	0	0	0	1	1	NULL	NULL
2041	14	pre	7	1	0	0	0	0	0	0	0	1	1	NULL	NULL
2041	14	reg	7	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2051	9	reg	9	13	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2107	9	reg	5	2	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2121	9	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2121	9	pre	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2121	9	reg	1	15	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
2121	13	post	1	1	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
